period,period_type,category,indicator,value,unit,source_file
2020-09,monthly,material_wholesale_price,"Sawn hardwood, 50 x 75mm column",6204.0,cubic metre,CLBM_Masterdata.xml
2020-09,monthly,material_wholesale_price,Steel angles,17760.0,tonne,CLBM_Masterdata.xml
2020-09,monthly,material_wholesale_price,Steel flats,9818.0,tonne,CLBM_Masterdata.xml
2020-09,monthly,material_wholesale_price,"Steel plate, 4mm thick",5457.0,tonne,CLBM_Masterdata.xml
2020-09,monthly,material_wholesale_price,Steel plates,13730.0,tonne,CLBM_Masterdata.xml
2020-09,monthly,material_wholesale_price,"Unglazed tiles, 18mm x 18mm",121.0,square metre,CLBM_Masterdata.xml
2020-09,monthly,material_wholesale_price,"White tiles, 108mm x 108mm",243.0,100 pieces,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"32 mm diameter pipes, 4m long",52.0,no.,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,Acrylic paint,56.0,litre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,Aggregates,89.0,tonne,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,Bitumen,7600.0,tonne,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Clear sheet glass, 5mm thick",162.0,square metre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Colour tiles, 200mm x 200mm",440.0,100 pieces,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",80.0,square metre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,Emulsion paint,57.0,litre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,For industrial use (light),2437.0,200-litre drum,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,For road use,1235.0,100 litre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Glass tiles, 25mm x 25mm",50.0,square metre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Glazed tiles, 45mm x 45mm",149.0,square metre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"High tensile steel bars, 10mm to 40mm",4563.0,tonne,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Mild steel round bars, 6mm to 20mm",5975.0,tonne,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Non-slip tile, 200mm x 200mm",181.0,square metre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Plywood, formwork, 19mm thick",74.0,square metre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,Portland cement (ordinary),742.0,tonne,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,Sand,275.0,tonne,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Sawn hardwood, 25mm thick plank",4669.0,cubic metre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Sawn hardwood, 50 x 75mm column",6204.0,cubic metre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,Steel angles,17760.0,tonne,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,Steel flats,9818.0,tonne,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Steel plate, 4mm thick",5457.0,tonne,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,Steel plates,13751.0,tonne,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"Unglazed tiles, 18mm x 18mm",121.0,square metre,CLBM_Masterdata.xml
2020-10,monthly,material_wholesale_price,"White tiles, 108mm x 108mm",243.0,100 pieces,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"32 mm diameter pipes, 4m long",52.0,no.,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,Acrylic paint,56.0,litre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,Aggregates,92.0,tonne,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,Bitumen,7600.0,tonne,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Clear sheet glass, 5mm thick",162.0,square metre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Colour tiles, 200mm x 200mm",440.0,100 pieces,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",80.0,square metre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,Emulsion paint,57.0,litre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,For industrial use (light),2449.0,200-litre drum,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,For road use,1235.0,100 litre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Glass tiles, 25mm x 25mm",50.0,square metre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Glazed tiles, 45mm x 45mm",149.0,square metre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"High tensile steel bars, 10mm to 40mm",4753.0,tonne,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Mild steel round bars, 6mm to 20mm",5975.0,tonne,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Non-slip tile, 200mm x 200mm",182.0,square metre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Plywood, formwork, 19mm thick",75.0,square metre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,Portland cement (ordinary),758.0,tonne,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,Sand,288.0,tonne,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Sawn hardwood, 25mm thick plank",4669.0,cubic metre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Sawn hardwood, 50 x 75mm column",6204.0,cubic metre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,Steel angles,17760.0,tonne,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,Steel flats,10111.0,tonne,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Steel plate, 4mm thick",5506.0,tonne,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,Steel plates,13791.0,tonne,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"Unglazed tiles, 18mm x 18mm",121.0,square metre,CLBM_Masterdata.xml
2020-11,monthly,material_wholesale_price,"White tiles, 108mm x 108mm",243.0,100 pieces,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"32 mm diameter pipes, 4m long",52.0,no.,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,Acrylic paint,56.0,litre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,Aggregates,97.0,tonne,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,Bitumen,7900.0,tonne,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Clear sheet glass, 5mm thick",162.0,square metre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Colour tiles, 200mm x 200mm",440.0,100 pieces,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",81.0,square metre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,Emulsion paint,57.0,litre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,For industrial use (light),2513.0,200-litre drum,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,For road use,1280.0,100 litre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Glass tiles, 25mm x 25mm",50.0,square metre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Glazed tiles, 45mm x 45mm",149.0,square metre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"High tensile steel bars, 10mm to 40mm",5474.0,tonne,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Mild steel round bars, 6mm to 20mm",5975.0,tonne,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Non-slip tile, 200mm x 200mm",182.0,square metre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Plywood, formwork, 19mm thick",75.0,square metre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,Portland cement (ordinary),770.0,tonne,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,Sand,299.0,tonne,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Sawn hardwood, 25mm thick plank",4669.0,cubic metre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Sawn hardwood, 50 x 75mm column",6204.0,cubic metre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,Steel angles,18552.0,tonne,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,Steel flats,10543.0,tonne,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Steel plate, 4mm thick",6358.0,tonne,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,Steel plates,15218.0,tonne,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"Unglazed tiles, 18mm x 18mm",121.0,square metre,CLBM_Masterdata.xml
2020-12,monthly,material_wholesale_price,"White tiles, 108mm x 108mm",243.0,100 pieces,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"32 mm diameter pipes, 4m long",52.0,no.,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,Acrylic paint,56.0,litre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,Aggregates,92.0,tonne,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,Bitumen,7900.0,tonne,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Clear sheet glass, 5mm thick",162.0,square metre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Colour tiles, 200mm x 200mm",440.0,100 pieces,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",82.0,square metre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,Emulsion paint,57.0,litre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,For industrial use (light),2543.0,200-litre drum,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,For road use,1322.0,100 litre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Glass tiles, 25mm x 25mm",50.0,square metre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Glazed tiles, 45mm x 45mm",149.0,square metre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"High tensile steel bars, 10mm to 40mm",5961.0,tonne,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Mild steel round bars, 6mm to 20mm",5975.0,tonne,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Non-slip tile, 200mm x 200mm",183.0,square metre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Plywood, formwork, 19mm thick",75.0,square metre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,Portland cement (ordinary),779.0,tonne,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,Sand,299.0,tonne,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Sawn hardwood, 25mm thick plank",4669.0,cubic metre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Sawn hardwood, 50 x 75mm column",6204.0,cubic metre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,Steel angles,19563.0,tonne,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,Steel flats,11309.0,tonne,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Steel plate, 4mm thick",6606.0,tonne,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,Steel plates,17212.0,tonne,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"Unglazed tiles, 18mm x 18mm",121.0,square metre,CLBM_Masterdata.xml
2021-01,monthly,material_wholesale_price,"White tiles, 108mm x 108mm",243.0,100 pieces,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"32 mm diameter pipes, 4m long",53.0,no.,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,Acrylic paint,56.0,litre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,Aggregates,98.0,tonne,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,Bitumen,7900.0,tonne,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Clear sheet glass, 5mm thick",162.0,square metre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Colour tiles, 200mm x 200mm",440.0,100 pieces,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",82.0,square metre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,Emulsion paint,57.0,litre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,For industrial use (light),2600.0,200-litre drum,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,For road use,1362.0,100 litre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Glass tiles, 25mm x 25mm",50.0,square metre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Glazed tiles, 45mm x 45mm",149.0,square metre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"High tensile steel bars, 10mm to 40mm",6126.0,tonne,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Mild steel round bars, 6mm to 20mm",5975.0,tonne,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Non-slip tile, 200mm x 200mm",184.0,square metre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Plywood, formwork, 19mm thick",76.0,square metre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,Portland cement (ordinary),767.0,tonne,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,Sand,292.0,tonne,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Sawn hardwood, 25mm thick plank",4669.0,cubic metre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Sawn hardwood, 50 x 75mm column",6204.0,cubic metre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,Steel angles,19688.0,tonne,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,Steel flats,12028.0,tonne,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Steel plate, 4mm thick",6977.0,tonne,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,Steel plates,17262.0,tonne,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"Unglazed tiles, 18mm x 18mm",121.0,square metre,CLBM_Masterdata.xml
2021-02,monthly,material_wholesale_price,"White tiles, 108mm x 108mm",243.0,100 pieces,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"32 mm diameter pipes, 4m long",54.0,no.,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,Acrylic paint,56.0,litre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,Aggregates,94.0,tonne,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,Bitumen,7900.0,tonne,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Clear sheet glass, 5mm thick",162.0,square metre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Colour tiles, 200mm x 200mm",443.0,100 pieces,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",81.0,square metre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,Emulsion paint,57.0,litre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,For industrial use (light),2652.0,200-litre drum,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,For road use,1408.0,100 litre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Glass tiles, 25mm x 25mm",50.0,square metre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Glazed tiles, 45mm x 45mm",149.0,square metre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"High tensile steel bars, 10mm to 40mm",6431.0,tonne,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Mild steel round bars, 6mm to 20mm",5975.0,tonne,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Non-slip tile, 200mm x 200mm",184.0,square metre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Plywood, formwork, 19mm thick",76.0,square metre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,Portland cement (ordinary),767.0,tonne,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,Sand,297.0,tonne,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Sawn hardwood, 25mm thick plank",4669.0,cubic metre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Sawn hardwood, 50 x 75mm column",6411.0,cubic metre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,Steel angles,20651.0,tonne,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,Steel flats,12334.0,tonne,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Steel plate, 4mm thick",7077.0,tonne,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,Steel plates,18644.0,tonne,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"Unglazed tiles, 18mm x 18mm",121.0,square metre,CLBM_Masterdata.xml
2021-03,monthly,material_wholesale_price,"White tiles, 108mm x 108mm",243.0,100 pieces,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"32 mm diameter pipes, 4m long",54.0,no.,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,Acrylic paint,56.0,litre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,Aggregates,100.0,tonne,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,Bitumen,8300.0,tonne,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Clear sheet glass, 5mm thick",162.0,square metre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Colour tiles, 200mm x 200mm",443.0,100 pieces,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",82.0,square metre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,Emulsion paint,57.0,litre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,For industrial use (light),2649.0,200-litre drum,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,For road use,1407.0,100 litre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Glass tiles, 25mm x 25mm",50.0,square metre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Glazed tiles, 45mm x 45mm",149.0,square metre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"High tensile steel bars, 10mm to 40mm",6628.0,tonne,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Mild steel round bars, 6mm to 20mm",5975.0,tonne,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Non-slip tile, 200mm x 200mm",185.0,square metre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Plywood, formwork, 19mm thick",77.0,square metre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,Portland cement (ordinary),768.0,tonne,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,Sand,295.0,tonne,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Sawn hardwood, 25mm thick plank",4669.0,cubic metre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Sawn hardwood, 50 x 75mm column",6604.0,cubic metre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,Steel angles,21033.0,tonne,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,Steel flats,13311.0,tonne,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Steel plate, 4mm thick",7352.0,tonne,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,Steel plates,19786.0,tonne,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"Unglazed tiles, 18mm x 18mm",121.0,square metre,CLBM_Masterdata.xml
2021-04,monthly,material_wholesale_price,"White tiles, 108mm x 108mm",243.0,100 pieces,CLBM_Masterdata.xml
